call_id,leader,leader_url,members
1762232937.3461096,1754984009.13578691,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1754984009.13578691.wav,"['1754984009.13578691', '1762232937.3461096', '1756091727.22297244', '1759998415.20925593']"
1762232603.3455851,1760581116.1461056,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1760581116.1461056.wav,"['1760581116.1461056', '1761902912.611316', '1758109541.4529270', '1759995027.20829276', '1759915844.20082095', '1761288901.5100933', '1759216155.14413455', '1762232603.3455851', '1758611850.8754280', '1758162531.4721341']"
1762232571.3455276,1761540363.7283676,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1761540363.7283676.wav,"['1761540363.7283676', '1761565110.7810284', '1761636878.8452505', '1760254112.1404901', '1757490817.2091561', '1761297566.5304161', '1761483200.6910857', '1757485602.1979541', '1762232571.3455276']"
1762227791.3384684,1755312213.16205610,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1755312213.16205610.wav,"['1755312213.16205610', '1753855968.5060367', '1757063499.5474882', '1761534740.7168939', '1755423203.17126516', '1762227791.3384684', '1752287328.6596939']"
1762226980.3365571,1759135803.13738001,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1759135803.13738001.wav,"['1759135803.13738001', '1761287705.5073159', '1752563939.8677644', '1753866013.5211856', '1760421087.3036229', '1759999910.20964018', '1752220559.6240267', '1762226980.3365571']"
1762226077.3342263,1751880460.3500912,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1751880460.3500912.wav,"['1759570710.17248040', '1760165072.509351', '1751880460.3500912', '1760841266.98200', '1762226077.3342263', '1752202118.5926400', '1741335581.64732540', '1760857571.381206']"
1762225073.3314353,1753669080.3570785,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1753669080.3570785.wav,"['1755220796.15383243', '1760523471.1152191', '1761644799.8665594', '1761803198.10203072', '1753669080.3570785']"
1762223144.3256773,1740471094.59520459,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1740471094.59520459.wav,"['1740471094.59520459', '1762223144.3256773', '1742202956.69173945', '1754030842.6186007', '1757322711.670480', '1758161600.4697088', '1749029660.30919630']"
1762222973.3251261,1748573528.28403692,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1748573528.28403692.wav,"['1760430736.3260451', '1757579042.2868784', '1756436040.928280', '1753786924.4736668', '1748573528.28403692', '1744793568.6431197', '1761554430.7604235', '1757400543.1244022', '1762222973.3251261', '1755684341.19412665', '1755253338.15972007', '1761809199.10340955', '1761813056.10433284', '1758880468.11407536', '1760585537.1590146']"
1762220847.3192029,1760258810.1500224,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1760258810.1500224.wav,"['1760258810.1500224', '1754641072.10967128', '1752481518.8046728', '1737015814.43874216', '1762220847.3192029', '1741432973.65222257', '1741247906.64210039', '1761474169.6839441', '1736229421.39079774', '1759743390.18594541', '1758089125.4156153', '1744954307.7278714', '1755073964.14357016', '1752477058.7959379', '1742698084.72147438']"
1762219347.3151392,1760865730.529967,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1760865730.529967.wav,"['1759217973.14455304', '1761382617.6058961', '1761033188.2337129', '1760865730.529967', '1761881459.232661', '1762219347.3151392', '1760089998.22029262']"
1762167010.3007810,1761997541.1495298,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1761997541.1495298.wav,"['1761997541.1495298', '1761389993.6172545', '1762167010.3007810', '1761477786.6872931']"
1762165677.2986493,1756024117.21957711,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1756024117.21957711.wav,"['1756024117.21957711', '1748252891.26490389', '1759222674.14556831', '1750383906.3755783', '1750406387.4123220', '1749540532.34302052', '1752459217.7662586', '1762165677.2986493', '1753778367.4629847']"
1762162587.2927712,1762162587.2927712,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1762162587.2927712.wav,"['1761383237.6069890', '1754049034.6425144', '1762162587.2927712', '1755755782.19865278', '1745147623.8277610', '1757491023.2096536', '1753340533.1399228', '1747721771.22964211', '1745039725.7716872', '1750301702.3185760', '1761888439.329368', '1759806718.18896432', '1758269617.5924077', '1757154048.6184797', '1750401335.4033734', '1752146299.5667016', '1756092847.22321801', '1745830879.12197842', '1761726603.9512866', '1754385869.8724349']"
1762162002.2914359,1742542531.71379345,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1742542531.71379345.wav,"['1742542531.71379345', '1757762883.1354565', '1760612213.2198139', '1762162002.2914359', '1757328070.758985', '1736238033.39201588', '1753871973.5291764', '1760946978.1328693', '1747896716.24268245', '1749459259.33746844', '1748240194.26297182', '1746603699.16062883']"
1762160023.2866598,1761200242.4111497,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1761200242.4111497.wav,"['1761200242.4111497', '1761639220.8517210', '1756451679.1149307', '1758521487.7864611', '1761201323.4137598', '1762160023.2866598']"
1762160091.2869371,1752310363.6898653,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1752310363.6898653.wav,"['1747882211.24072763', '1745569960.10742012', '1752310363.6898653', '1749779203.35937252', '1755065403.14198472', '1751678587.1956469', '1747619343.22090140', '1746757407.16925681', '1751356446.10417301', '1744770714.6132586', '1754211440.7395638', '1749609022.34675598', '1752838145.11067254', '1747384581.20981594', '1744773540.6188326', '1743404430.75796323', '1745569512.10735672', '1747291976.20311718', '1740825062.61731910', '1744081349.2112934']"
1762159776.2859537,1756454918.1207262,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1756454918.1207262.wav,"['1758350957.6532692', '1757385478.985072', '1756114360.22683958', '1758612509.8771178', '1758091302.4200015', '1756454918.1207262', '1756087657.22204779', '1756890597.4094781', '1758593286.8408759', '1758963879.12072731', '1758425128.7025397', '1759128429.13579559', '1756372094.579808', '1756272941.23775944', '1758431352.7095543', '1756282809.23950477', '1758276798.6061136', '1756365229.441748', '1757488645.2040854', '1761111246.3097203']"
1762159425.2850989,1756272588.23771683,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1756272588.23771683.wav,"['1752131669.5426132', '1752221857.6266475', '1756949743.4268922', '1760333400.2087433', '1757575793.2804738', '1761277457.4878488', '1756272588.23771683', '1752803853.10487790', '1754019065.6050067', '1753147325.13007300', '1755135469.14652528', '1754011211.5919183', '1754982775.13552194', '1754298343.8041876', '1752202898.5945393', '1755223833.15462171', '1753083117.12686184', '1756461327.1312320', '1756282404.23942970', '1761371191.5838437']"
1762158696.2830495,1757497517.2225804,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1757497517.2225804.wav,"['1741341261.64799326', '1758776594.10193804', '1750232412.2802008', '1754294792.7978536', '1753080589.12634616', '1758269457.5920092', '1752636504.9165040', '1755483545.17362391', '1758426352.7048632', '1754116452.6744281', '1757905713.2225925', '1757497517.2225804', '1753932537.5507960', '1757928634.2658156', '1756287210.24024996', '1746866448.17725322', '1748921702.30061347', '1754384556.8701136', '1752816463.10709971', '1754996651.13793145']"
1762158339.2821267,1757497517.2225804,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1757497517.2225804.wav,"['1741341261.64799326', '1758776594.10193804', '1750232412.2802008', '1754294792.7978536', '1753080589.12634616', '1758269457.5920092', '1752636504.9165040', '1755483545.17362391', '1758426352.7048632', '1754116452.6744281', '1757905713.2225925', '1757497517.2225804', '1753932537.5507960', '1757928634.2658156', '1756287210.24024996', '1746866448.17725322', '1748921702.30061347', '1754384556.8701136', '1752816463.10709971', '1754996651.13793145']"
1762157433.2796886,1761267735.4608529,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1761267735.4608529.wav,"['1761267735.4608529', '1757575279.2793817', '1755842042.20590171', '1758022230.3722297', '1753697398.4062015', '1758632184.9062774', '1762157433.2796886', '1755587106.18441390']"
1762157039.2785586,1736131032.38330623,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1736131032.38330623.wav,"['1736131032.38330623', '1751962833.4112271', '1756262924.23642332', '1761039927.2511382', '1761704789.9006705', '1758680313.9204277']"
1762155231.2737395,1761547232.7416753,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1761547232.7416753.wav,"['1761547232.7416753', '1761794901.10064726', '1761804942.10240165', '1761358444.5617914', '1762155231.2737395', '1761191725.3960466', '1761729195.9573370', '1760493921.388435']"
1762154473.2716753,1761293269.5209727,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1761293269.5209727.wav,"['1752217479.6180501', '1761475033.6849205', '1759905469.19862702', '1760089909.22027253', '1755930021.21273881', '1760427148.3175137', '1761293269.5209727', '1760512332.864718', '1759145790.13897079', '1744452906.4442973', '1741865994.67499700', '1743312430.75396120', '1750318998.3435089', '1742460882.70838521', '1742018232.68195593', '1760165428.518166', '1742364090.70081719', '1760425346.3131023', '1761650077.8753934', '1761471755.6805504']"
1762154052.2704711,1758616730.8864920,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1758616730.8864920.wav,"['1758616730.8864920', '1759827722.19276247', '1761374934.5909508', '1761364174.5747592', '1761129736.3522582', '1760924214.755012', '1759136075.13742773', '1761794255.10049591', '1761709650.9136442', '1739415858.54043896', '1760781631.3872942']"
1762153972.2702548,1761559645.7727867,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1761559645.7727867.wav,"['1761559645.7727867', '1760432021.1438', '1758852178.10819154', '1759210104.14297118', '1758765965.9983741']"
1762153497.2691306,1758514052.7748240,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1758514052.7748240.wav,"['1758514052.7748240', '1753698091.4072371', '1748401026.27286247', '1762153497.2691306']"
1762152949.2679393,1751854079.3054093,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1751854079.3054093.wav,"['1758334386.6280568', '1758787839.10433413', '1762152949.2679393', '1752574114.8858093', '1754276270.7691945', '1751854079.3054093', '1753440037.2311153', '1752719508.9796298', '1755594070.18584601', '1754621895.10652153', '1754296924.8018171', '1753870009.5270826', '1756954865.4386558', '1752655856.9474262', '1753338539.1364529', '1753346419.1514768', '1754301791.8097142', '1753414543.1916558', '1757915493.2378949', '1755574930.18252088']"
1762153155.2684387,1761733649.9672062,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1761733649.9672062.wav,"['1761808950.10335012', '1761819476.10569905', '1761469805.6776389', '1761979734.1174052', '1759393590.15841393', '1761646770.8704450', '1759562090.17091124', '1759395246.15868161', '1759387416.15731763', '1760084575.21891367', '1761733649.9672062', '1761217699.4499404', '1760240349.1182921']"
1762152700.2673835,1761889178.341238,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1761889178.341238.wav,"['1761030989.2267491', '1760671128.2555261', '1760945043.1272365', '1761023635.2085908', '1761720364.9350818', '1761808269.10317972', '1761037398.2450391', '1761814601.10468653', '1761631383.8312462', '1761889178.341238', '1761965939.927391', '1761355853.5558008', '1761906278.667393', '1761796351.10096780', '1761099134.2825791', '1761963032.861921', '1761791480.9982269', '1761104908.2993393', '1761723902.9442643', '1761893156.415131']"
1762152067.2659514,1752049448.4815159,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1752049448.4815159.wav,"['1752049448.4815159', '1749545027.34380005', '1760939176.1123308', '1750491999.4689849', '1762152067.2659514']"
1762151231.2641201,1762151231.2641201,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1762151231.2641201.wav,"['1758797165.10621366', '1761961127.822768', '1758349958.6516721', '1757384790.967373', '1758620022.8929711', '1761204932.4226259', '1758858061.10981092', '1759646580.17758775', '1759030507.12519908', '1757662104.465479', '1760956328.1557156', '1762151231.2641201', '1760437213.125070']"
1762150701.2629413,1749705411.35491630,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1749705411.35491630.wav,"['1751707430.2350444', '1753091514.12851381', '1749705411.35491630', '1756287987.24036857', '1751512446.809109', '1750734814.6217542', '1751531452.1083584', '1745305355.9115568', '1752917635.11598631', '1756193119.23203184', '1747883900.24104722', '1750411280.4210085', '1756359085.338644', '1752816097.10705469', '1757490215.2078502', '1751509587.750781', '1744009198.1775232', '1752730005.9972659', '1757056833.5346801', '1754814014.12201335']"
1762150175.2619200,1760926313.817880,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1760926313.817880.wav,"['1739410934.53964970', '1740734183.61190590', '1760926313.817880', '1751867917.3274084', '1758004773.3350063', '1740289794.58445386', '1739936526.56623065', '1754897004.12821933', '1759995423.20839577', '1746324039.14481010', '1755937673.21392488', '1762150175.2619200', '1759023954.12330853', '1761532702.7109155', '1759227932.14644374']"
1762149664.2608249,1755589739.18495830,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1755589739.18495830.wav,"['1742700530.72175219', '1754452411.9094729', '1749896554.530205', '1754989047.13680036', '1757931687.2719701', '1749014846.30697342', '1755589739.18495830', '1753266181.922576', '1757296652.172273', '1751707181.2346767', '1759908070.19919097', '1757058494.5381982', '1748331662.26922560', '1757479140.1878388', '1751273734.9896685', '1742112829.68655170', '1754555358.10200764', '1756108215.22561451', '1755752754.19819836']"
1762148835.2590563,1762079043.2101211,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1762079043.2101211.wav,"['1761719659.9334210', '1761444934.6361225', '1762079043.2101211', '1761124570.3427506', '1747191196.19546172', '1761879767.193542', '1758876924.11338254', '1755769897.20141419', '1757741841.1049639', '1760601503.1936261', '1757328156.760050', '1761288288.5086660', '1761544677.7358109', '1758692816.9436759', '1762148835.2590563']"
1762146625.2548114,1760089909.22027253,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1760089909.22027253.wav,"['1752217479.6180501', '1759905469.19862702', '1760089909.22027253', '1757320649.630927', '1755930021.21273881', '1760063721.21401137', '1760427148.3175137', '1742520190.71030732', '1760512332.864718', '1759145790.13897079', '1744452906.4442973', '1741865994.67499700', '1743312430.75396120', '1750318998.3435089', '1742460882.70838521', '1742018232.68195593', '1760165428.518166', '1742364090.70081719', '1760425346.3131023']"
1762140790.2451356,1758853924.10872838,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1758853924.10872838.wav,"['1758853924.10872838', '1757398489.1203951', '1762140790.2451356', '1741257850.64328188', '1760590317.1678910', '1757819475.1562191']"
1762140809.2451813,1762140809.2451813,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1762140809.2451813.wav,"['1745465824.10016728', '1759459538.16184481', '1758865961.11092335', '1762140809.2451813', '1761649686.8748762', '1744679458.5486873', '1743328161.75523626']"
1762140171.2435962,1759630864.17497525,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1759630864.17497525.wav,"['1759630864.17497525', '1754308675.8164738', '1751426018.177314', '1762140171.2435962']"
1762140260.2438390,1754619852.10607036,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1754619852.10607036.wav,"['1754619852.10607036', '1760876507.649693', '1754829477.12345300', '1753603217.3277237', '1760757694.3445236', '1762140260.2438390', '1758432764.7113689', '1757729293.859938', '1754650919.11125973', '1755420838.17094967', '1758334585.6285060', '1757232564.6637163', '1755333229.16501563', '1756971902.4660740', '1755334659.16521988', '1752998739.12059242', '1761048765.2649938']"
1762138923.2403254,1760323959.1905468,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1760323959.1905468.wav,"['1757485175.1970511', '1748950598.30418931', '1741768037.66902233', '1760323959.1905468', '1761817343.10525634', '1762138923.2403254', '1761461348.6627649']"
1762138847.2401193,1761631383.8312462,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1761631383.8312462.wav,"['1761631383.8312462', '1761893156.415131', '1761791480.9982269', '1760945043.1272365', '1761023635.2085908', '1762138847.2401193', '1761963032.861921', '1761037398.2450391']"
1762137005.2351710,1762137005.2351710,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1762137005.2351710.wav,"['1762137005.2351710', '1761628948.8262062', '1761536073.7206843', '1761300802.5370571']"
1762136174.2328545,1761267735.4608529,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1761267735.4608529.wav,"['1761267735.4608529', '1757575279.2793817', '1755842042.20590171', '1758022230.3722297', '1753697398.4062015', '1758632184.9062774', '1762136174.2328545', '1755587106.18441390']"
1762135890.2319875,1756372094.579808,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1756372094.579808.wav,"['1758350957.6532692', '1757385478.985072', '1756114360.22683958', '1758612509.8771178', '1757059785.5407761', '1758245937.5445667', '1760873520.624696', '1758091302.4200015', '1756454918.1207262', '1756087657.22204779', '1756890597.4094781', '1758963879.12072731', '1756372094.579808', '1756272941.23775944', '1758431352.7095543', '1760941101.1167378', '1756282809.23950477', '1758276798.6061136', '1756365229.441748', '1757488645.2040854']"
1762135114.2299191,1762135114.2299191,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1762135114.2299191.wav,"['1761962621.852742', '1760409875.2811820', '1760509921.802991', '1762135114.2299191', '1761038755.2482929']"
1762134178.2273338,1757759449.1322774,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1757759449.1322774.wav,"['1757759449.1322774', '1757217062.6454557', '1762134178.2273338', '1755221364.15398401', '1759321393.15336393', '1746670659.16343693']"
1762134276.2276008,1757322873.673903,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1757322873.673903.wav,"['1757322873.673903', '1759212705.14344229', '1758271906.5971437', '1757999160.3232826', '1760412362.2878474', '1760341671.2278237', '1746070589.13460798', '1760942899.1214897', '1758178550.5007479', '1759198768.14085246']"
1762133773.2262520,1759373192.15517583,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1759373192.15517583.wav,"['1759373192.15517583', '1758703867.9667106', '1758871178.11206195', '1762133773.2262520']"
1762132428.2223592,1762132428.2223592,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1762132428.2223592.wav,"['1762132428.2223592', '1739858349.56237476', '1737338697.45261799', '1757483953.1945266', '1736301903.39441931']"
1762084284.2149955,1760185388.908278,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1760185388.908278.wav,"['1760185388.908278', '1760851038.271397', '1759044807.12789927', '1757497363.2223076', '1759036296.12611369', '1752055358.4911108', '1756964282.4517369', '1757481000.1897432', '1757932089.2728479', '1758010380.3491423', '1757489918.2071996', '1759555012.16971153', '1757404282.1319997', '1758698954.9557644', '1759049630.12900787', '1757734619.968316', '1758103738.4456719', '1757739905.1024624', '1759740537.18553867', '1758333579.6263450']"
1762079693.2107831,1745569960.10742012,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1745569960.10742012.wav,"['1747882211.24072763', '1762079693.2107831', '1745569960.10742012', '1749779203.35937252', '1755065403.14198472', '1751678587.1956469', '1747619343.22090140', '1746757407.16925681', '1751356446.10417301', '1744770714.6132586', '1754211440.7395638', '1749609022.34675598', '1752838145.11067254', '1747384581.20981594', '1744773540.6188326', '1743404430.75796323', '1745569512.10735672', '1747291976.20311718', '1740825062.61731910', '1744081349.2112934']"
1762079043.2101211,1761444934.6361225,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1761444934.6361225.wav,"['1761444934.6361225', '1762079043.2101211', '1761124570.3427506', '1747191196.19546172', '1761879767.193542', '1758876924.11338254', '1755769897.20141419', '1757741841.1049639', '1761630654.8296232', '1760601503.1936261', '1757328156.760050', '1761288288.5086660', '1758692816.9436759']"
1762077347.2080993,1762077347.2080993,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1762077347.2080993.wav,"['1762077347.2080993', '1761377709.5965710', '1761358740.5625225', '1761813976.10454122', '1758363481.6743548']"
1762074900.2046777,1754619852.10607036,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1754619852.10607036.wav,"['1754619852.10607036', '1760876507.649693', '1754829477.12345300', '1753603217.3277237', '1760757694.3445236', '1754650919.11125973', '1758432764.7113689', '1757729293.859938', '1755420838.17094967', '1758334585.6285060', '1757232564.6637163', '1755333229.16501563', '1756971902.4660740', '1755334659.16521988', '1762074900.2046777', '1752998739.12059242', '1761048765.2649938']"
1762072801.2014924,1760508479.768893,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1760508479.768893.wav,"['1760508479.768893', '1760863217.488342', '1759023568.12320615', '1760078059.21714168', '1754035190.6257061', '1757039264.5048505', '1756956085.4412484', '1760426712.3163860', '1754896086.12802907', '1753091339.12848582', '1756104942.22495217', '1758010015.3482606', '1755585930.18418691', '1757835560.1770196', '1754375066.8528346', '1755059320.14120275', '1753323734.1137306', '1753778883.4637712', '1754982730.13551157', '1756804936.3491269']"
1762069834.1965222,1760755395.3392515,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1760755395.3392515.wav,"['1760755395.3392515', '1761741127.9779208', '1762069834.1965222', '1760078206.21718084', '1761801540.10172642', '1760596876.1806003']"
1762067820.1929156,1760776855.3791344,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1760776855.3791344.wav,"['1751008250.8177239', '1760955963.1550495', '1745723086.11400312', '1760776855.3791344', '1760596208.1789554', '1747130373.19333033', '1746945243.18068167', '1760170038.633150', '1748858683.29827831', '1756436333.934301', '1758509919.7656292', '1756201087.23356391', '1758335813.6312763', '1756458114.1260699', '1749350622.32831697', '1761025228.2116907', '1751943371.3795024', '1760345872.2380257', '1760605263.2051272', '1762067820.1929156']"
1762066217.1900337,1745402288.9782535,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1745402288.9782535.wav,"['1745543270.10383608', '1741235555.64057439', '1739697620.55483841', '1747110841.19063580', '1757933372.2750816', '1740639377.60475975', '1741249674.64234071', '1741743328.66589642', '1745402288.9782535', '1745560410.10605139', '1741858478.67431532', '1736847468.42834151', '1737883192.48038592', '1758518696.7809782', '1741672460.66285400', '1741173372.63833669', '1739696539.55472880', '1739416955.54060037', '1743997087.1643682', '1740452531.59275347']"
1762065997.1896885,1760007842.21123132,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1760007842.21123132.wav,"['1742551140.71518653', '1737797386.47699556', '1752831378.10973831', '1760773373.3719231', '1753758847.4344997', '1748591661.28619958', '1760007842.21123132', '1748163066.25906015', '1745894816.12457422', '1754098321.6503900', '1741757546.66765566', '1756719538.2835748', '1741669773.66258702', '1760161432.426580', '1741506768.65466340', '1754707112.11332078', '1759478319.16467963', '1753520156.2788923', '1753327338.1215598', '1753163230.13275741']"
1762065054.1880233,1761808948.10334967,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1761808948.10334967.wav,"['1759212715.14344468', '1760266682.1619760', '1761808948.10334967', '1758695725.9491377', '1748511625.28208891', '1755856263.20852333', '1759993045.20774598', '1760858220.392600', '1759026224.12399155', '1746669916.16331298', '1741404491.64982668', '1762065054.1880233']"
1762064386.1869640,1757154048.6184797,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1757154048.6184797.wav,"['1752667724.9627102', '1754049034.6425144', '1758269617.5924077', '1746525650.15658004', '1750301702.3185760', '1755672161.19168782', '1757154048.6184797', '1755755782.19865278', '1750401335.4033734', '1745147623.8277610', '1752146299.5667016', '1757491023.2096536', '1745830879.12197842', '1756092847.22321801', '1747721771.22964211', '1755333176.16500893', '1754385869.8724349', '1745039725.7716872']"
1762060905.1817703,1753852496.5015311,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1753852496.5015311.wav,"['1753852496.5015311', '1755844273.20628640', '1758015460.3608955', '1757483579.1938828', '1758188684.5229817', '1755259051.16031096', '1758012326.3538491', '1758865047.11076005', '1755769011.20125421', '1754560315.10314535', '1760870599.594738', '1762060905.1817703']"
1762060226.1808959,1760432021.1438,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1760432021.1438.wav,"['1760432021.1438', '1758852178.10819154', '1762060226.1808959', '1759210104.14297118', '1758765965.9983741']"
1762053902.1732491,1736159426.38719506,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1736159426.38719506.wav,"['1740395862.59103638', '1740034486.57216737', '1738997981.51771985', '1746780522.17242911', '1760599425.1871727', '1736149824.38580092', '1760669026.2495092', '1748338317.27020365', '1744105721.2414733', '1737011156.43810991', '1736159426.38719506', '1749641617.35178907', '1737091435.44178760', '1742716003.72299589', '1742898053.73394847', '1760947524.1342137', '1745991364.13082125', '1739958809.56875460', '1744017566.1891818', '1741587056.65812482']"
1762052946.1713307,1747809601.23629072,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1747809601.23629072.wav,"['1757657196.372220', '1747809601.23629072', '1741946177.67937294', '1762052946.1713307', '1755074297.14364210', '1754285351.7813468', '1742009885.68135203', '1752631225.9052867', '1743911908.1252632', '1758174821.4933297', '1748497495.28006756', '1748246514.26400073', '1749888759.425854', '1755162676.15177187', '1752225296.6327535', '1749955554.726024', '1744266366.3278948']"
1762053084.1716172,1762053084.1716172,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1762053084.1716172.wav,"['1762053084.1716172', '1757050589.5233050', '1760169879.629373', '1749627118.34951671', '1751165978.9144823']"
